Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,14,18,25,79.9,54.8,42.9,-0.96,46.5,52.5,96.2,127.2,119.6,-0.709,32.6,107.7,23.6,3,C1
11,14,18,26,80.1,54.9,43.2,-0.96,46.1,51.7,96.2,127.2,119.6,-0.711,33.3,137.6,24.5,3,C1
11,14,18,27,80.1,54.8,43.4,-0.958,45.6,51.4,96.2,127.3,119.5,-0.708,34.4,130.3,25.4,3,C1
11,14,18,28,79.8,54.9,43.8,-0.956,45.8,51.9,96.2,127.3,119.5,-0.701,36.0,116.2,22.6,3,C1
11,14,18,29,80.1,54.8,43.6,-0.958,42.8,52.4,96.1,127.3,119.3,-0.712,37.9,139.7,24.1,3,C1
11,14,18,30,80.2,54.8,43.1,-0.96,44.7,52.6,96.1,127.2,119.2,-0.717,39.2,113.5,29.5,3,C1
11,14,18,31,79.8,54.9,42.6,-0.963,45.6,51.6,96.0,127.1,119.2,-0.713,38.8,144.1,28.3,3,C1
11,14,18,32,80.1,54.9,42.3,-0.964,46.4,50.3,95.9,127.0,119.0,-0.713,37.6,111.0,26.7,3,C1
11,14,18,33,80.0,54.9,42.5,-0.962,47.0,49.9,95.9,127.0,119.0,-0.71,36.4,132.1,26.1,3,C1
11,14,18,34,80.1,54.9,42.7,-0.961,44.7,51.3,95.9,127.1,119.1,-0.711,36.2,137.3,29.4,3,C1
11,14,18,35,79.9,54.9,42.9,-0.959,46.4,51.4,95.9,127.1,119.1,-0.706,35.9,114.4,29.1,3,C1
11,14,18,36,79.9,54.8,43.2,-0.958,46.7,52.2,95.9,127.2,119.1,-0.707,36.2,147.8,27.8,3,C1
11,14,18,37,79.9,54.9,43.5,-0.957,45.4,52.9,95.8,127.2,119.0,-0.71,37.6,112.7,31.5,3,C1
11,14,18,38,79.9,54.8,43.8,-0.957,44.6,52.7,95.8,127.1,119.0,-0.706,39.7,129.5,25.7,3,C1
11,14,18,39,79.9,54.8,43.4,-0.959,42.6,52.1,95.6,127.1,118.9,-0.709,41.7,138.3,32.6,3,C1
11,14,18,40,80.2,54.8,42.8,-0.962,44.2,50.8,95.5,127.0,118.8,-0.716,42.5,113.1,33.5,3,C1
11,14,18,41,80.2,54.8,42.3,-0.964,43.9,51.0,95.4,126.8,118.8,-0.713,41.9,138.4,24.3,3,C1
11,14,18,42,80.0,54.8,42.3,-0.963,47.1,51.6,95.2,126.7,118.7,-0.711,40.6,121.1,29.3,3,C1
11,14,18,43,80.0,54.8,42.4,-0.963,45.5,52.1,95.2,126.7,118.7,-0.714,39.1,130.4,25.6,3,C1
11,14,18,44,80.0,54.8,42.6,-0.961,46.8,52.5,95.1,126.7,118.7,-0.707,39.0,133.2,30.7,3,C1
11,14,18,45,80.1,54.7,42.8,-0.961,46.6,52.1,95.2,126.7,118.6,-0.711,38.9,119.3,30.7,3,C1
11,14,18,46,80.0,54.7,43.0,-0.959,44.9,52.3,95.2,126.7,118.5,-0.709,40.2,142.1,26.4,3,C1
11,14,18,47,80.0,54.7,43.2,-0.959,46.6,52.6,95.2,126.8,118.5,-0.705,40.4,113.4,26.4,3,C1
11,14,18,48,80.0,54.8,43.5,-0.958,45.6,52.8,95.2,126.9,118.8,-0.708,41.4,142.1,26.7,3,C1
11,14,18,49,79.8,54.7,43.8,-0.957,46.6,52.6,95.2,126.9,118.8,-0.707,43.1,126.9,30.2,3,C1
11,14,18,50,79.9,55.0,43.6,-0.959,44.5,52.4,95.2,126.9,119.1,-0.71,44.6,119.2,28.7,3,C1
